"시도별","시점","주요 업종별","항목",데이터
"경상남도","2022","체인화 편의점","연간급여액 (백만원)",94929
"경상남도","2022","문구용품 및 회화용품 소매업","사업체수 (개)",151
"경상남도","2022","문구용품 및 회화용품 소매업","종사자수 (명)",397
"경상남도","2022","문구용품 및 회화용품 소매업","매출액 (백만원)",75713
"경상남도","2022","문구용품 및 회화용품 소매업","영업비용 (백만원)",68286
"경상남도","2022","문구용품 및 회화용품 소매업","매출원가 (백만원)",50826
"경상남도","2022","문구용품 및 회화용품 소매업","인건비 (백만원)",5590
"경상남도","2022","문구용품 및 회화용품 소매업","임차료 (백만원)",2293
"경상남도","2022","문구용품 및 회화용품 소매업","기타영업비용 (백만원)",9577
"경상남도","2022","문구용품 및 회화용품 소매업","연간급여액 (백만원)",5176
"경상남도","2022","의약품 및 의료용품 소매업","사업체수 (개)",245
"경상남도","2022","의약품 및 의료용품 소매업","종사자수 (명)",750
"경상남도","2022","의약품 및 의료용품 소매업","매출액 (백만원)",309405
"경상남도","2022","의약품 및 의료용품 소매업","영업비용 (백만원)",279260
"경상남도","2022","의약품 및 의료용품 소매업","매출원가 (백만원)",236584
"경상남도","2022","의약품 및 의료용품 소매업","인건비 (백만원)",15599
"경상남도","2022","의약품 및 의료용품 소매업","임차료 (백만원)",6653
"경상남도","2022","의약품 및 의료용품 소매업","기타영업비용 (백만원)",20425
"경상남도","2022","의약품 및 의료용품 소매업","연간급여액 (백만원)",14345
"경상남도","2022","안경 및 렌즈 소매업","사업체수 (개)",246
"경상남도","2022","안경 및 렌즈 소매업","종사자수 (명)",557
"경상남도","2022","안경 및 렌즈 소매업","매출액 (백만원)",76304
"경상남도","2022","안경 및 렌즈 소매업","영업비용 (백만원)",68134
"경상남도","2022","안경 및 렌즈 소매업","매출원가 (백만원)",36282
"경상남도","2022","안경 및 렌즈 소매업","인건비 (백만원)",9878
"경상남도","2022","안경 및 렌즈 소매업","임차료 (백만원)",6990
"경상남도","2022","안경 및 렌즈 소매업","기타영업비용 (백만원)",14983
"경상남도","2022","안경 및 렌즈 소매업","연간급여액 (백만원)",9503
"경상남도","2022","한식 음식점업","사업체수 (개)",3153
"경상남도","2022","한식 음식점업","종사자수 (명)",8777
"경상남도","2022","한식 음식점업","매출액 (백만원)",785662
"경상남도","2022","한식 음식점업","영업비용 (백만원)",724982
"경상남도","2022","한식 음식점업","매출원가 (백만원)",361753
"경상남도","2022","한식 음식점업","인건비 (백만원)",109635
"경상남도","2022","한식 음식점업","임차료 (백만원)",42554
"경상남도","2022","한식 음식점업","기타영업비용 (백만원)",211039
"경상남도","2022","한식 음식점업","연간급여액 (백만원)",105892
"경상남도","2022","외국식 음식점업","사업체수 (개)",818
"경상남도","2022","외국식 음식점업","종사자수 (명)",2916
"경상남도","2022","외국식 음식점업","매출액 (백만원)",264146
"경상남도","2022","외국식 음식점업","영업비용 (백만원)",245320
"경상남도","2022","외국식 음식점업","매출원가 (백만원)",119806
"경상남도","2022","외국식 음식점업","인건비 (백만원)",48698
"경상남도","2022","외국식 음식점업","임차료 (백만원)",15432
"경상남도","2022","외국식 음식점업","기타영업비용 (백만원)",61384
"경상남도","2022","외국식 음식점업","연간급여액 (백만원)",47315
"경상남도","2022","제과점업","사업체수 (개)",562
"경상남도","2022","제과점업","종사자수 (명)",2108
"경상남도","2022","제과점업","매출액 (백만원)",197346
"경상남도","2022","제과점업","영업비용 (백만원)",186433
"경상남도","2022","제과점업","매출원가 (백만원)",117890
"경상남도","2022","제과점업","인건비 (백만원)",20857
"경상남도","2022","제과점업","임차료 (백만원)",10266
"경상남도","2022","제과점업","기타영업비용 (백만원)",37420
"경상남도","2022","제과점업","연간급여액 (백만원)",20444
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","사업체수 (개)",1165
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","종사자수 (명)",3570
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","매출액 (백만원)",294895
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","영업비용 (백만원)",273976
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","매출원가 (백만원)",139076
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","인건비 (백만원)",34870
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","임차료 (백만원)",17262
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","기타영업비용 (백만원)",82766
"경상남도","2022","피자, 햄버거, 샌드위치 및 유사 음식점업","연간급여액 (백만원)",32732
"경상남도","2022","치킨전문점","사업체수 (개)",2546
"경상남도","2022","치킨전문점","종사자수 (명)",4953
"경상남도","2022","치킨전문점","매출액 (백만원)",489136
"경상남도","2022","치킨전문점","영업비용 (백만원)",430087
"경상남도","2022","치킨전문점","매출원가 (백만원)",274575
"경상남도","2022","치킨전문점","인건비 (백만원)",18737
"경상남도","2022","치킨전문점","임차료 (백만원)",21685
"경상남도","2022","치킨전문점","기타영업비용 (백만원)",115091
"경상남도","2022","치킨전문점","연간급여액 (백만원)",16752
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","사업체수 (개)",1349
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","종사자수 (명)",3348
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","매출액 (백만원)",280704
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","영업비용 (백만원)",246738
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","매출원가 (백만원)",136497
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","인건비 (백만원)",32072
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","임차료 (백만원)",15485
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","기타영업비용 (백만원)",62683
"경상남도","2022","김밥, 기타 간이음식점 및 포장 판매점","연간급여액 (백만원)",30571
"경상남도","2022","생맥주 및 기타 주점업","사업체수 (개)",873
"경상남도","2022","생맥주 및 기타 주점업","종사자수 (명)",1981
"경상남도","2022","생맥주 및 기타 주점업","매출액 (백만원)",137704
"경상남도","2022","생맥주 및 기타 주점업","영업비용 (백만원)",119665
"경상남도","2022","생맥주 및 기타 주점업","매출원가 (백만원)",57974
"경상남도","2022","생맥주 및 기타 주점업","인건비 (백만원)",17456
"경상남도","2022","생맥주 및 기타 주점업","임차료 (백만원)",13030
"경상남도","2022","생맥주 및 기타 주점업","기타영업비용 (백만원)",31204
"경상남도","2022","생맥주 및 기타 주점업","연간급여액 (백만원)",16835
"경상남도","2022","커피 및 기타 비알코올 음료점업","사업체수 (개)",2128
"경상남도","2022","커피 및 기타 비알코올 음료점업","종사자수 (명)",6887
"경상남도","2022","커피 및 기타 비알코올 음료점업","매출액 (백만원)",327697
"경상남도","2022","커피 및 기타 비알코올 음료점업","영업비용 (백만원)",295875
"경상남도","2022","커피 및 기타 비알코올 음료점업","매출원가 (백만원)",117665
"경상남도","2022","커피 및 기타 비알코올 음료점업","인건비 (백만원)",64009
"경상남도","2022","커피 및 기타 비알코올 음료점업","임차료 (백만원)",41491
"경상남도","2022","커피 및 기타 비알코올 음료점업","기타영업비용 (백만원)",72709
"경상남도","2022","커피 및 기타 비알코올 음료점업","연간급여액 (백만원)",61438
"경상남도","2022","자동차 전문 수리업","사업체수 (개)",407
"경상남도","2022","자동차 전문 수리업","종사자수 (명)",1748
"경상남도","2022","자동차 전문 수리업","매출액 (백만원)",231984
"경상남도","2022","자동차 전문 수리업","영업비용 (백만원)",205050
"경상남도","2022","자동차 전문 수리업","매출원가 (백만원)",98013
"경상남도","2022","자동차 전문 수리업","인건비 (백만원)",55100
"경상남도","2022","자동차 전문 수리업","임차료 (백만원)",4744
"경상남도","2022","자동차 전문 수리업","기타영업비용 (백만원)",47193
"경상남도","2022","자동차 전문 수리업","연간급여액 (백만원)",53956
"경상남도","2022","두발 미용업","사업체수 (개)",140
"경상남도","2022","두발 미용업","종사자수 (명)",577
"경상남도","2022","두발 미용업","매출액 (백만원)",28558
"경상남도","2022","두발 미용업","영업비용 (백만원)",24515
"경상남도","2022","두발 미용업","매출원가 (백만원)",4352
"경상남도","2022","두발 미용업","인건비 (백만원)",6306
"경상남도","2022","두발 미용업","임차료 (백만원)",3426
"경상남도","2022","두발 미용업","기타영업비용 (백만원)",10432
"경상남도","2022","두발 미용업","연간급여액 (백만원)",5247
"경상남도","2022","가정용 세탁업","사업체수 (개)",272
"경상남도","2022","가정용 세탁업","종사자수 (명)",396
"경상남도","2022","가정용 세탁업","매출액 (백만원)",25602
"경상남도","2022","가정용 세탁업","영업비용 (백만원)",21700
"경상남도","2022","가정용 세탁업","매출원가 (백만원)",7183
"경상남도","2022","가정용 세탁업","인건비 (백만원)",2898
"경상남도","2022","가정용 세탁업","임차료 (백만원)",2462
"경상남도","2022","가정용 세탁업","기타영업비용 (백만원)",9158
"경상남도","2022","가정용 세탁업","연간급여액 (백만원)",2833
"경상남도","2022","기타 프랜차이즈","사업체수 (개)",1976
"경상남도","2022","기타 프랜차이즈","종사자수 (명)",5384
"경상남도","2022","기타 프랜차이즈","매출액 (백만원)",647902
"경상남도","2022","기타 프랜차이즈","영업비용 (백만원)",585739
"경상남도","2022","기타 프랜차이즈","매출원가 (백만원)",396372
